DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRSDepTime,DepartureDelay,DepDelay15,TaxiInTime,ArrivalDelay,CRSDuration,ActualDuration,ActualAirTime,DISTANCE,DepDelayOver15,ArrDelayOver15,DiffActualCRSDiration
3,4,4/3/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",830,-1,0,5,3,120,124,101,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,4
3,4,4/3/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1555,14,0,3,15,110,111,100,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
3,4,4/3/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",910,-4,0,8,-19,120,105,89,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-15
3,4,4/3/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",630,10,0,4,-5,120,105,95,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-15
3,4,4/3/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",2050,1,0,8,-9,115,105,92,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-10
3,4,4/3/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1150,14,0,5,5,115,106,94,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-9
3,4,4/3/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1925,20,1,6,14,115,109,93,671,Departure Delay more than 15 min,Arrival Delay 15 min or less,-6
4,5,4/4/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1925,-5,0,4,-4,116,117,95,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
4,5,4/4/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-6,0,6,-6,118,118,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
4,5,4/4/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-6,0,7,4,119,129,102,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,10
4,5,4/4/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1400,2,0,4,9,118,125,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
4,5,4/4/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1845,-9,0,9,7,120,136,106,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,16
4,5,4/4/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1540,-5,0,5,2,114,121,108,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
4,5,4/4/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-9,0,5,-2,119,126,95,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
4,5,4/4/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,-3,0,6,-4,114,113,99,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
4,5,4/4/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1245,-2,0,5,4,109,115,101,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
4,5,4/4/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1000,-9,0,6,3,115,127,97,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,12
4,5,4/4/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2020,-2,0,9,5,113,120,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
4,5,4/4/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1725,-3,0,5,0,124,127,112,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
4,5,4/4/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-7,0,4,10,113,130,106,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,17
4,5,4/4/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1005,128,1,9,146,119,137,108,697,Departure Delay more than 15 min,Arrival Delay more than 15 min,18
4,5,4/4/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,-11,0,6,-8,119,122,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
4,5,4/4/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1255,-3,0,5,6,115,124,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,9
4,5,4/4/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-5,0,6,12,121,138,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,17
4,5,4/4/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",735,-5,0,6,0,117,122,104,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,5
4,5,4/4/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1600,-18,0,5,-6,118,130,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,12
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",600,-4,0,5,-12,131,123,97,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-8
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,0,0,6,-6,131,125,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2205,8,0,8,15,126,133,107,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,7
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1538,9,0,6,3,131,125,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1937,6,0,6,0,137,131,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1327,64,1,4,50,133,119,100,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-14
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1645,0,0,6,-3,133,130,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1105,-5,0,6,11,131,147,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,16
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2058,"","","","",126,"","",679,"","",""
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,19,1,5,7,130,118,100,679,Departure Delay more than 15 min,Arrival Delay 15 min or less,-12
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",746,30,1,8,15,131,116,95,679,Departure Delay more than 15 min,Arrival Delay 15 min or less,-15
4,5,4/4/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2233,24,1,5,27,127,130,102,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,3
4,5,4/4/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-3,0,6,-9,120,114,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
4,5,4/4/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1155,-3,0,7,-3,120,120,102,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
4,5,4/4/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1605,33,1,4,26,125,118,102,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-7
4,5,4/4/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2025,23,1,3,21,120,118,104,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-2
4,5,4/4/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1555,23,1,5,28,110,115,103,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,5
4,5,4/4/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",910,-3,0,6,-10,120,113,96,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-7
4,5,4/4/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",630,26,1,5,13,120,107,96,671,Departure Delay more than 15 min,Arrival Delay 15 min or less,-13
4,5,4/4/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",2050,13,0,4,15,115,117,104,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
4,5,4/4/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1150,17,1,8,16,115,114,99,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,-1
4,5,4/4/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1925,72,1,4,76,115,119,110,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,4
4,5,4/4/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",2120,20,1,3,26,120,126,113,697,Departure Delay more than 15 min,Arrival Delay more than 15 min,6
4,5,4/4/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",830,5,0,5,15,120,130,109,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,10
5,6,4/5/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1725,-6,0,7,4,124,134,117,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,10
5,6,4/5/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-6,0,9,6,113,125,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,12
5,6,4/5/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1005,-12,0,7,13,119,144,128,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,25
5,6,4/5/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1255,-11,0,5,1,115,127,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,12
5,6,4/5/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-10,0,7,4,121,135,107,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,14
5,6,4/5/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",735,1,0,7,20,117,136,119,697,Departure Delay 15 min or less,Arrival Delay more than 15 min,19
5,6,4/5/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1600,-13,0,6,-1,118,130,111,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,12
5,6,4/5/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1925,5,0,8,21,116,132,111,679,Departure Delay 15 min or less,Arrival Delay more than 15 min,16
5,6,4/5/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-7,0,6,6,118,131,110,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,13
5,6,4/5/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-5,0,5,8,119,132,117,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,13
5,6,4/5/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1400,-12,0,5,3,118,133,109,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,15
5,6,4/5/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1540,-9,0,7,10,114,133,115,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,19
5,6,4/5/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-6,0,7,0,119,125,109,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
5,6,4/5/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,104,1,6,114,114,124,107,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,10
5,6,4/5/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1245,0,0,4,6,109,115,103,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
5,6,4/5/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1000,-9,0,9,7,115,131,112,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,16
5,6,4/5/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2020,-1,0,8,17,113,131,110,679,Departure Delay 15 min or less,Arrival Delay more than 15 min,18
5,6,4/5/14,OO,SFO,"San Francisco, CA",SEA,"Seattle, WA",1045,-2,0,9,1,131,134,110,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
5,6,4/5/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1620,4,0,7,-5,134,125,106,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-9
5,6,4/5/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",600,-2,0,4,11,131,144,110,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,13
5,6,4/5/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2233,-9,0,4,-15,126,120,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
5,6,4/5/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1900,-8,0,7,-13,137,132,111,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
5,6,4/5/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1317,-3,0,4,-14,133,122,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-11
5,6,4/5/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,6,0,7,8,130,132,115,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
5,6,4/5/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",746,51,1,6,58,131,138,115,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,7
5,6,4/5/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1155,-3,0,8,3,120,126,110,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
5,6,4/5/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2025,41,1,7,43,120,122,105,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,2
5,6,4/5/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",2105,57,1,6,58,120,121,108,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,1
5,6,4/5/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1300,-1,0,6,11,115,127,114,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,12
5,6,4/5/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",905,-3,0,5,0,120,123,111,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
5,6,4/5/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1705,52,1,5,61,110,119,108,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,9
5,6,4/5/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",1405,1,0,5,10,120,129,116,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,9
6,7,4/6/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1725,-11,0,9,-6,121,126,109,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,5
6,7,4/6/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-5,0,6,-5,116,116,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
6,7,4/6/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1005,-11,0,7,-5,120,126,110,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
6,7,4/6/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,-8,0,10,4,124,136,108,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,12
6,7,4/6/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-5,0,5,3,122,130,108,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
6,7,4/6/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",735,-12,0,6,-3,119,128,109,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,9
6,7,4/6/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1600,-6,0,5,8,120,134,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,14
6,7,4/6/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1925,0,0,7,8,117,125,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
6,7,4/6/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-5,0,7,3,120,128,103,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
6,7,4/6/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-12,0,6,2,119,133,113,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,14
6,7,4/6/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1540,-4,0,5,-3,119,120,105,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
6,7,4/6/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-3,0,6,6,119,128,108,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,9
6,7,4/6/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,-3,0,6,0,115,118,103,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,3
6,7,4/6/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1245,-12,0,7,-2,112,122,100,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,10
6,7,4/6/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1000,-5,0,8,3,115,123,105,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
6,7,4/6/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2020,-13,0,8,-1,116,128,100,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,12
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",645,-10,0,5,-16,131,125,108,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1105,2,0,7,15,131,144,105,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,13
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1600,1,0,5,1,131,131,107,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1937,-6,0,5,-10,137,133,106,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1327,-2,0,4,-10,133,125,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-8
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1745,0,0,11,-10,137,127,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-10
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,6,0,7,-2,130,122,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-8
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2233,-1,0,7,-5,127,123,97,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",746,2,0,5,-6,131,123,106,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-8
6,7,4/6/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2058,19,1,6,7,126,114,96,679,Departure Delay more than 15 min,Arrival Delay 15 min or less,-12
6,7,4/6/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1155,11,0,6,20,120,129,106,679,Departure Delay 15 min or less,Arrival Delay more than 15 min,9
6,7,4/6/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1605,-4,0,6,-8,125,121,104,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
6,7,4/6/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2025,-2,0,5,-4,120,118,101,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
6,7,4/6/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",2120,82,1,4,80,120,118,107,697,Departure Delay more than 15 min,Arrival Delay more than 15 min,-2
6,7,4/6/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1555,22,1,5,32,110,120,103,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,10
6,7,4/6/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",910,-1,0,4,1,120,122,112,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
6,7,4/6/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",2050,6,0,4,2,115,111,99,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
6,7,4/6/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1150,-6,0,5,2,115,123,110,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,8
6,7,4/6/14,WN,OAK,"Oakland, CA",SEA,"Seattle, WA",1925,34,1,6,35,115,116,102,671,Departure Delay more than 15 min,Arrival Delay more than 15 min,1
7,1,4/7/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1725,-10,0,3,-22,121,109,98,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-12
7,1,4/7/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2100,-7,0,7,-7,116,116,90,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,0
7,1,4/7/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1005,-1,0,7,1,120,122,103,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,2
7,1,4/7/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,-1,0,7,-6,124,119,96,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
7,1,4/7/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1255,-10,0,3,-32,129,107,89,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-22
7,1,4/7/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",915,-10,0,4,-21,122,111,94,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-11
7,1,4/7/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",735,-10,0,5,-9,119,120,99,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
7,1,4/7/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1600,-12,0,5,-11,120,121,95,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,1
7,1,4/7/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",1925,-4,0,6,-10,117,111,91,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-6
7,1,4/7/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-13,0,3,-17,120,116,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
7,1,4/7/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",630,-9,0,5,-10,119,118,99,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
7,1,4/7/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1845,-8,0,5,-13,120,115,99,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
7,1,4/7/14,AS,SJC,"San Jose, CA",SEA,"Seattle, WA",1540,10,0,4,6,119,115,101,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-4
7,1,4/7/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",620,-12,0,5,-15,119,116,95,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-3
7,1,4/7/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1845,-11,0,12,-16,115,110,90,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
7,1,4/7/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1245,-1,0,5,-11,112,102,89,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-10
7,1,4/7/14,AS,OAK,"Oakland, CA",SEA,"Seattle, WA",1000,-3,0,3,-12,115,106,95,671,Departure Delay 15 min or less,Arrival Delay 15 min or less,-9
7,1,4/7/14,AS,SFO,"San Francisco, CA",SEA,"Seattle, WA",2020,-10,0,6,-12,116,114,95,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-2
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1538,102,1,5,83,131,112,90,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-19
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1937,-2,0,8,-21,137,118,90,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-19
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1327,5,0,6,-17,133,111,88,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-22
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1105,-2,0,8,-13,131,120,91,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-11
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2233,49,1,7,34,127,112,88,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-15
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",2058,-6,0,7,-20,126,112,88,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-14
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",746,11,0,5,-2,131,118,96,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-13
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1645,0,0,10,-17,134,117,91,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-17
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",600,-12,0,5,-23,131,120,96,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-11
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-11,0,5,-24,131,118,99,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-13
7,1,4/7/14,UA,SFO,"San Francisco, CA",SEA,"Seattle, WA",1005,41,1,6,28,130,117,95,679,Departure Delay more than 15 min,Arrival Delay more than 15 min,-13
7,1,4/7/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",700,-5,0,6,1,120,126,98,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,6
7,1,4/7/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1155,-8,0,11,-13,120,115,90,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-5
7,1,4/7/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",1605,3,0,5,13,125,135,94,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,10
7,1,4/7/14,VX,SFO,"San Francisco, CA",SEA,"Seattle, WA",2025,-7,0,6,-18,120,109,92,679,Departure Delay 15 min or less,Arrival Delay 15 min or less,-11
7,1,4/7/14,WN,SJC,"San Jose, CA",SEA,"Seattle, WA",830,1,0,5,0,120,119,104,697,Departure Delay 15 min or less,Arrival Delay 15 min or less,-1
